Chartmetric ID,Artist,Country,Region,Continent,Pronouns,Solo/Group,Associated Labels,Label Category,Genres,Moods,Activities,Chartmetric Score,Chartmetric Rank,Career Stage,Recent Momentum,TikTok Followers,TikTok Likes,TikTok Engagement Rate,TikTok Posts,TikTok Views,Pandora Monthly Listeners,Pandora Streams,Pandora Artist Stations,Shazams,Line Music Artist Likes,Line Music Likes,Line Music Video Views,Line Music Streams,Melon Fans,Melon Video Likes,Melon Video Views,Spotify Followers,Spotify Monthly Listeners,Spotify Conversion Rate,Spotify Reach / Followers Ratio,Spotify Popularity,Spotify Playlist Reach,Spotify Playlist Count,YouTube Channel Subscribers,YouTube Channel Views,YouTube Daily Video Views,YouTube Monthly Audience,YouTube Engagement Rate,YouTube Playlist Count,Deezer Fans,Deezer Playlist Count,Deezer Playlist Reach,SoundCloud Followers,SoundCloud Streams,Apple Music Playlist Count,Amazon Music Playlist Count,Instagram Followers,Instagram Engagement Rate,Radio Spins,SiriusXM Spins,Facebook Followers,Facebook Talks,Snapchat Followers,X Followers,X Post Count,Wikipedia Views,Bandsintown Followers,Songkick Fans,Boomplay Streams,Boomplay Favorites,Genius Views,Twitch Followers,Audience Age,Audience Gender,Spotify Links
4254888,gulu gulu,,,,,Group,HEDO RECORDS,,"J-Rock,Idol Rock,Visual Kei","Aggressive,Dramatic,Intense,Emotional,Heavy,Eerie,Dystopian,Mournful",Late-night,54.88620789,112731,Developing,Steady,177,0,0,,,,,,65126,,,,,,,,214747,169531,1.266712,3.02x,46,649215,11251,51700,11233675,,83600,8.3256,,4251,,,,,,,40917,7.3607,3,,,,,,,,,,,,,,13-17: 10.8%%; 18-24: 47.1%%; 25-34: 35.9%%; 35-44: 4.9%%; 45-64: 1.2%%; 65-: 0%%,F: 74.6%; M: 25.4%,https://open.spotify.com/artist/7IS31MnxPnYaDKlFRZ3pdt
710238,Exit Eden,Brazil,South America,South America,She/Her,Solo Artist,Napalm Records,,"Metal,Rock,Symphonic Metal","Anthemic,Powerful,Emotional,Dramatic,Energetic,Determined,Heavy,Dynamic","Melodic,Noise,Soft,Running",53.62865599,121408,Developing,Steady,,,,15,307121,4505,1480168,4569,158113,,,,,,,,96848,162852,0.594699,7.32x,44,709262,7709,46100,14837379,,262000,4.7763,2,18041,3,20624,236,24076,,,22223,6.7279,757,,46000,21,,,,115,,7797,,,,,13-17: 1.1%%; 18-24: 15.9%%; 25-34: 46.7%%; 35-44: 26.5%%; 45-64: 9.7%%; 65-: 0%%,F: 37.5%; M: 62.5%,https://open.spotify.com/artist/3h9p6ezLoqYJ0viEfqGE4j
9479865,cryoutloud,,,,,,Project Exlife,,"Shoegaze,Emo Rap,Emo","Determined,Emotional,Empowering,Motivational,Aggressive,Hype,Intimate,Vulnerable","Sleep,Noise",52.70027468,128075,Developing,Steady,,,,1,803,,,,4136,,,,,,,,10902,168446,0.064721,26.35x,45,287283,4349,,,,,,,82,,,583,50774,,,2093,,2,,,,,,,,,,,,,,,,https://open.spotify.com/artist/234qEkYJSyKYY2HJShfc6S
4074998,st.sinner,Australia,Oceania,Oceania,He/Him,Solo Artist,Def Wolf Records,,"Progressive Rock,Alternative Rock,Dark Trap","Heavy,Dark,Chaotic,Lonely","Sleep,Workout",50.80421393,142422,Developing,Steady,,,,4,3570,,,,5000,,,,,,,,6032,13505,0.446649,63.46x,23,382782,1483,,,,,,,124,,,,,,2,,,285,,,,,,,,,561,,,,,,,https://open.spotify.com/artist/3OeX9lekdj5s9FByuNxW8G
473712,The Contortionist,United States,North America,North America,,Group,Good Fight Music,,"Metal,Progressive Rock,Deathcore","Intense,Contemplative,Atmospheric,Emotional,Adventurous,Energetic,Abstract,Melancholic",Exploring,50.71882706,143089,Developing,Steady,721,1519,20.9431,4383,6544048,1249,2524453,36326,35074,,,,,,,,191468,141684,1.351373,6.35x,42,1216636,13107,53400,14347181,6384,,2.3159,,9,3,17,,,10,,58734,5.1885,265,4,150000,12,,21600,2101,181,173383,43905,,,169606,,13-17: 1.9%%; 18-24: 24.2%%; 25-34: 53.4%%; 35-44: 17%%; 45-64: 3.5%%; 65-: 0%%,F: 17.4%; M: 82.6%,https://open.spotify.com/artist/7nCgNmfYJcsVy3vOOzExYS
94547,Surgeon,United States,North America,North America,He/Him,Solo Artist,Tresor Records,,"Acidcore,Electronic,Dance","Dark,Dystopian,Intense,Aggressive,Energetic,Heavy,Energizing,Adrenaline","Dancy,Workout,Driving,Late-night",50.30828015,146345,Developing,Slowing,,,,69,126961,66,12088,2072,77419,,,,,,,,43288,24985,1.73256,38.78x,26,1678852,10114,1410,238800,,,12.1583,2,6596,3,7579,50090,1748131,33,7,95354,1.7327,960,,5700,1,,,,46,18805,14800,,,,,13-17: 0.7%%; 18-24: 10.7%%; 25-34: 47.8%%; 35-44: 31.4%%; 45-64: 9.3%%; 65-: 0.1%%,F: 17.6%; M: 82.4%,https://open.spotify.com/artist/1PSylklb2w06BAAHEtepqM
212282,Greywind,United States,North America,North America,,Group,FLG,,"Pop Punk,Alternative,Rock","Emotional,Melancholic,Reflective,Evocative,Cinematic,Contemplative,Dreamy,Anxious","Driving,Roadtrip,Summer",49.66874214,151494,Developing,Slowing,174900,1400000,0.0978,276,2092551,6640,615624,3035,29676,,,,,,,,94733,109514,0.865031,19.76x,39,1872124,5354,32600,6504641,,81000,0.4601,,1598,1,151,827,8558,2,1,155697,1.08,133,970,91000,2082,,5441,8368,,13360,10875,,0,,,13-17: 5.7%%; 18-24: 40.3%%; 25-34: 39.7%%; 35-44: 10.7%%; 45-64: 3.6%%; 65-: 0%%,F: 54.1%; M: 45.9%,https://open.spotify.com/artist/3QFfYJq7jdx8GnVrePpZm4
3439013,KILLBOY,United States,North America,North America,She/Her,,NIKKI'S WORLD,,"Pop,Pop Punk,Alternative","Emotional,Edgy,Moody,Heartbroken,Brooding,Melancholic,Sad,Sweet","Drinking,Partying,Late-night,Urban",47.85715065,166781,Developing,Growth,198600,6300000,0.058,3088,50673227,1146,469289,1431,23588,,,,,,,,34571,128885,0.268231,109.81x,38,3796324,10364,17800,5831431,,,0.0966,,533,2,2351,7371,1155846,5,,93871,10.1958,1191,5,,,18827,,,,5493,4708,,,,1892,13-17: 3.3%%; 18-24: 30.3%%; 25-34: 47.8%%; 35-44: 15.9%%; 45-64: 2.7%%,F: 39.9%; M: 60.1%,https://open.spotify.com/artist/3lPSkTq1kiSuxDcr996Nlm
3681109,Kahani,United States,North America,North America,He/Him,Solo Artist,Indo Warehouse,,"House,Indian Fusion,Dance","Celebratory,Energetic,Assertive,Bold,Contemplative,Anthemic,Empowering,Heartwarming","Dancy,Partying,Focus,Revolution",46.80300371,176141,Developing,Steady,31100,435600,23.8754,125,123892,2,181,114,67517,,,,,,,,25592,57078,0.448369,17.89x,31,457948,4184,27500,4519759,,,2.9081,2,53,1,3078,12903,215231,2,,243095,0.8299,265,,219,0,,984,1036,,2949,2473,,1,,,13-17: 4.8%%; 18-24: 34.1%%; 25-34: 47.1%%; 35-44: 10.9%%; 45-64: 3%%; 65-: 0.1%%,F: 34.5%; M: 65.5%,https://open.spotify.com/artist/1fu7plwfaglPCQU6y1RFfb
9448664,Rob Sigurd,,,,He/Him,,Distrokid,,"Metal,Rock","Aggressive,Fighting,Intense,Adventurous,Adrenaline,Anthemic,Atmospheric,Epic","Workout,Gaming,Ambient,Background,Noise,Running",46.78959164,176263,Developing,Steady,,,,643,2932998,,,,22324,,,,,,,,12595,96984,0.129867,20.11x,43,253315,3989,6780,1571939,,,6.4636,,191,,,5,,,,2870,,,,,,,,,,,,,,,,18-24: 10.1%%; 25-34: 58.4%%; 35-44: 21.2%%; 45-64: 10.3%%,F: 8%; M: 92%,https://open.spotify.com/artist/5jgPXOwnAnNoqfyx0tME7l
4295040,kaneto-juusei,Japan,Eastern Asia,Asia,,Group,kaneto-juusei,,"Anime,Alternative Rock,Dance","Emotional,Dynamic,Experimental,Introspective","Summer,Working,Soft,Workout,Noise",46.46316804,179241,Developing,Steady,,,,,7234,,,,12596,,,,,,,,111881,57108,1.959113,2.86x,37,320251,4968,,,,,,,1516,,,,,,,,,1,,,,,,,,,,,,,,,,https://open.spotify.com/artist/0TyQwaDsHka5C9u7vV9YG7
57656,Austrian Death Machine,United States,North America,North America,He/Him,Solo Artist,Unknown Label,,"Metal,Rock,US Metal","Heavy,Angry","Workout,Melodic",46.32663578,180505,Developing,Steady,,,,1420,1746966,5910,9648062,93204,25210,,,,,,,,94003,54108,1.737322,6.14x,33,576745,7856,40,840,3247,,,,8452,1,9462,,,2,2,,,256,14,,,,,,63,69604,22281,,,,,,,https://open.spotify.com/artist/0oxUux1OSwZpIpSK0JbqSS
3573670,XAAXAA,Japan,Eastern Asia,Asia,,Group,littleHEARTS.Music,,"Anime,Rock,Vocaloid","Melancholic,Heartbroken,Sad,Moody,Emotional,Brooding,Mysterious,Depressing","Working,Cooking,Yoga,Soft,Sleep",46.20628446,181619,Developing,Steady,,,,7,6642,,,,9371,,,,,,,,67684,48984,1.381757,6.2x,38,419727,5350,37000,10586116,,,6.4478,,129,,,4,,,,23588,5.0609,300,,,,,19436,6384,32,,,,,,,13-17: 5.8%%; 18-24: 41.6%%; 25-34: 46.6%%; 35-44: 5.2%%; 45-64: 0.8%%; 65-: 0%%,F: 75.4%; M: 24.6%,"https://open.spotify.com/artist/4DNOvYS0H7ADGGdire5LGW, https://open.spotify.com/artist/0VcWUiBe3sJ7tqkZejkQvd"
1432297,Lunity,United States,North America,North America,She,,Unknown Label,,"Pop,Rock,Emo","Adventurous,Anthemic,Dynamic,Empowering,Energetic,Exciting","Revolution,Reassured",46.20539959,181627,Developing,Slowing,,,,1109,2573499,,,,236673,,,,,,,,15387,71806,0.214286,46.66x,37,717950,8650,,,,,,,533,,,,,,,24383,3.6598,90,,37000,32,,,,,,,,,137258,104429,13-17: 3.6%%; 18-24: 43.3%%; 25-34: 45%%; 35-44: 7%%; 45-64: 1.1%%,F: 12.7%; M: 87.3%,https://open.spotify.com/artist/2OgKPh1xCLvA9C8CXfFABo
9654210,WANTED fokker,Myanmar,Southeast Asia,Asia,,Group,JnK Records,,"Rock,Alternative,Burmese","Emotional,Introspective,Longing,Heartbroken,Melancholic,Somber",Noise,45.92843924,184196,Developing,Growth,,,,98082,8043357,,,,16854,,,,,,,,26420,41857,0.631197,0.92x,33,24306,851,86600,31040599,,558000,,,10,,,,,,,,,,,,,,,,,,,,,,,,,https://open.spotify.com/artist/1pMV9AQ4RDndrJlxjgJy71
482550,Julien-K,United States,North America,North America,,Group,FRAME|WORK ARTIST DEVELOPMENT,,"Alternative,Rock,Electronic","Emotional,Intense,Abstract,Dynamic,Eerie,Mysterious,Romantic,Atmospheric","Late-night,Driving,Urban",45.9232864,184245,Developing,Steady,,,,364,705119,536,677793,7471,29339,,,,,,,,26488,79424,0.333501,127.2x,34,3369360,6262,14300,7852458,,59900,,1,1553,,,407,2315,5,,25199,,143,,36000,452,,,,168,14930,8231,,,,,,,"https://open.spotify.com/artist/6a82pdlhS6SsAq7HDUSZKN, https://open.spotify.com/artist/0sZGNGuxBJC82NZ6EZ89Vi"
455602,Tzusing,China,Eastern Asia,Asia,He/Him,Solo Artist,PAN,,"Electronic,Acidcore,Dance","Intense,Energetic,Aggressive,Cathartic,Experimental,Uplifting,Chaotic,Intriguing","Dancy,Driving,Revolution,Urban",45.30844191,190043,Developing,Steady,,,,187,988570,23,14450,186,69558,,,,,,,,58649,63565,0.922662,19.74x,32,1157668,15562,2860,206279,,,0.0722,2,1848,4,559,24887,228823,16,,34376,3.2361,533,,19000,1,,,,17,,11333,,,,,13-17: 2.7%%; 18-24: 17.5%%; 25-34: 55%%; 35-44: 19.8%%; 45-64: 5%%; 65-: 0.1%%,F: 36.4%; M: 63.6%,"https://open.spotify.com/artist/0PhIxF2caCfz3q80kCIZML, https://open.spotify.com/artist/7Ifvnt1HhJ0b1QwOxLAu2s"
3607609,Xstitch,United States,North America,North America,,,Unknown Label,,"Dark Trap,Phonk,US Dance","Aggressive,Energetic,Intense,Dystopian","Gaming,Workout",44.55078381,197366,Developing,Steady,,,,14,9627,,,,6400,,,,,,,,10151,86212,0.117745,12.15x,38,123304,2350,,,,,,,59,,,,,1,,,,3,,,,,,,,,,,,,,,,https://open.spotify.com/artist/48XnAkszrQbCOtnvArQ4uC
125354,Blitzkid,United States,North America,North America,,Group,A Corpse With No Name Music,,"Rock,Alternative,Metal","Energetic,Aggressive",Driving,44.11772777,201630,Developing,Steady,,,,1413,2809751,2082,4742934,21283,13887,,,,,,,,71226,61347,1.161035,6.68x,38,475450,9538,978,525393,,,,1,4749,,,116,783,1,,19128,,29,,39000,17,,,,61,25148,11976,,0,,,,,https://open.spotify.com/artist/1u8qqOF2w0kgbg1QLXEXSJ
12357226,THE DEFECT,,,,,,FixT,,"Progressive Rock,Rock,Dance","Energetic,Aggressive,Dynamic,Heavy,Intense","Noise,Workout,Guitar",44.04420894,202354,Developing,Steady,,,,,,718,105131,285,9249,,,,,,,,9090,93426,0.097296,47.88x,36,435210,3625,,,,,,2,,,,,,1,,,,94,,,,,,,,,,,,,,,,https://open.spotify.com/artist/1evFjl4E6CgPNPjSpN2wzA
512401,Down By Law,United States,North America,North America,,Group,Unknown Label,,"Pop Punk,Alternative Rock,Alternative","Rebellious,Gritty,Determined,Energetic,Devoted,Aggressive,Longing,Unapologetic","Melodic,Noise,Beach,Summer,Focus,Drinking",43.85547107,204244,Developing,Steady,,,,119,71163,303,1670023,6124,23570,,,,,,,,28133,27094,1.038348,15.76x,27,443300,4819,,,893,,,7,2178,2,14638,,,7,,417,,106,661,,,,,,26,13715,12841,,0,,,,,https://open.spotify.com/artist/6hWRjQzM6AmSPqXd7eM2I2
1131602,Madmans Esprit,United States,North America,North America,,,nO aUTHORITY,,"Rock,Metal,Visual Kei","Melancholic,Brooding,Depressing,Intense,Heartbroken,Dramatic,Mysterious,Angry",Revolution,43.64102665,206400,Developing,Slowing,22200,413300,5.2523,1750,2087275,,,,9181,,,,,,,,82366,54662,1.506824,5.3x,42,436671,6321,35500,4705897,,,1.4169,,1776,,,,,,,54560,6.6631,12,,11000,206,,,,,,6989,,,,,13-17: 6.6%%; 18-24: 44.1%%; 25-34: 41.8%%; 35-44: 5.9%%; 45-64: 1.6%%; 65-: 0%%,F: 74.5%; M: 25.5%,https://open.spotify.com/artist/51oYQ3ekwc7sexxQPIP03j
538124,Daedra,,,,He/Him,,Dark Noise Psyche,,"Dark Trap,Dark Internet Pop,Hip-Hop/Rap","Energetic,Frenetic,Exciting,Passionate,Adrenaline,Adventurous,Chaotic,Motivational",Urban,43.4282672,208557,Developing,Steady,,,,221,3855449,4,519,13,8787,,,,,,,,3716,43189,0.08604,585.45x,28,2175538,5788,,,,,,,,1,96,,,13,7,,,47,,,,,,,,,306,,0,,,,,"https://open.spotify.com/artist/09ZWvqvT0D1IQbnLYiW3QD, https://open.spotify.com/artist/4Bl3FXav6VIDmSpaHLwpon"
12111733,Wounded Masquerade,Mexico,Central America,North America,She,,Wounded Masquerade,,Black Metal,"Anguished,Depressing,Mournful,Melancholic,Sad,Haunting,Bitter,Atmospheric","Ambient,Soft,Coffee,Gaming",42.74377233,215640,Developing,Steady,,,,,,,,,4390,,1,,4,,,,16844,50792,0.331627,11.5x,36,193704,2194,6030,768348,,,,,195,,,760,14851,,,4396,8.7924,,,,,,,,,,,,,,,13-17: 12.3%%; 18-24: 37.8%%; 25-34: 36.5%%; 35-44: 10.6%%; 45-64: 2.8%%,F: 29.1%; M: 70.9%,https://open.spotify.com/artist/7Gv9v2IMqDwzQPhx2ZkJHS
398229,IKINÄ,Finland,Northern Europe,Europe,They/Them,,IKINÄ Records,,"Rock,Metal,Finnish Pop","Heavy,Chill,Sad,Powerful,Blue,Soulful,Emotional,Smooth","Noise,Melodic,Cleaning,Mountains,Workout",42.03443955,223146,Developing,Steady,,,,35,113282,,,,1988,,,,,,,,6059,12513,0.484216,22.67x,24,137338,1264,,,,,,,288,4,4715,,,,,5252,4.4376,32,,3500,121,,,,,,496,,,,,13-17: 1.2%%; 18-24: 16.7%%; 25-34: 45.4%%; 35-44: 28%%; 45-64: 8.8%%,F: 36.7%; M: 63.3%,https://open.spotify.com/artist/4xg4NsqU77gUm4ZmMRAxxe
455392,Mattias Alkberg,Sweden,Northern Europe,Europe,,,Unknown Label,,"Alternative,Rock,Indie",,Soft,41.57864354,228088,Developing,Growth,,,,3,4941,1,4126,,15370,,,,,,,,11348,28906,0.392583,14.43x,29,163699,6116,230,57543,,,,,26,4,643,,,4,,,,208,,,,,,,5,5301,5318,,,,,,,https://open.spotify.com/artist/5p8AjcGi5g19fWNvC2zhqE
1350528,The Maguas,United States,North America,North America,,Group,Unknown Label,,"Pop Punk,Alternative Rock,Alternative","Sad,Melancholic,Moody,Introspective,Laidback",Late-night,41.14628255,232802,Developing,Steady,1113,9279,,57,19470,,,,3797,,,,,,,,23067,2585,8.923404,12.47x,10,287535,1017,2250,257013,,,,,206,,,21,,,,8473,,,,,,,,,328,2815,1878,,,,0,,,https://open.spotify.com/artist/38whXecyxwJr7uUjpZ104x
212239,Urfaust,United States,North America,North America,,,Unknown Label,,"Rock,Metal,US Metal","Eerie,Atmospheric,Haunting,Contemplative,Meditative,Mournful,Cathartic,Trippy","Working,Ambient",40.83749481,236225,Developing,Steady,,,,191,2343469,13,15915,224,8744,,,,,,,,55723,27087,2.057186,10.54x,31,587123,6944,,,,,,1,5037,2,2792,,,1,,17102,,61,,,,,,,,15789,7811,,,,,,,https://open.spotify.com/artist/6D3oL9YvZBgd3IVFWUJ2BI
340011,Officer Down,United States,North America,North America,,Group,Unknown Label,,"Alternative,Rock,Pop Punk",,,40.81633574,236461,Developing,Growth,,,,,,18,4641,2711,147,,,,,,,,3774,2009,1.878547,30.95x,11,116792,431,,,,,,,372,,,,,,,,,,,565000,16088,,,,72,2454,963,,,,,,,https://open.spotify.com/artist/4jPzFlLY7SSkYi6LpEGtlN
1362267,Serrabulho,Portugal,Southern Europe,Europe,,Group,Unknown Label,,"Metal,Rock,Afro House",,,40.70745279,237687,Developing,Growth,,,,,,,,,174058,,,,,,,,3112,1298,2.397535,7.18x,11,22353,546,,,,,,,247,,,,,,,,,351,,,,,,,,,526,,,,,,,https://open.spotify.com/artist/2XwCbmJZsAqFKYbP71vs5J
200166,Mononc' Serge,Canada,North America,North America,,,Les Productions Serge,,"French Pop,Rock,Quebecoise","Funny,Humorous,Sarcastic,Eccentric,Protesting,Rebellious","Guitar,Soft,Noise,Roadtrip,Driving,Hiking",40.67579053,238043,Developing,Steady,,,,101,137355,2,54683,,19356,,,,,,,,26921,21811,1.234285,3.75x,30,101051,2452,,,,,,,8766,,,138,,4,1,7825,1.2717,1335,3,79000,3578,,,,7,,4008,,,,,13-17: 1.1%%; 18-24: 10.6%%; 25-34: 37.9%%; 35-44: 35.6%%; 45-64: 14.8%%,F: 24.3%; M: 75.7%,https://open.spotify.com/artist/35BsDVEPHGqz4fPhlRJHB1
3575362,Kill ROB Bailey,United States,North America,North America,,,Unknown Label,,"Metal,Alternative Rock,Rock","Heavy,Fighting,Fun","Workout,Melodic,Exercise",40.5207987,239779,Developing,Slowing,,,,971,1112728,,,,7757,,,,,,,,14746,34578,0.426456,49.08x,29,723772,2777,110000,14793154,,,,,360,1,932,,,,,369652,,,,,,,,,,,,,,,,,,https://open.spotify.com/artist/0pgNsgV8OEoTmbHnnTNkYL
485185,Sunk Loto,Australia,Oceania,Oceania,,,Unknown Label,,"Rock,Shoegaze,Progressive Rock",,,40.28797173,242429,Developing,Steady,,,,22,51048,22,191643,1883,5898,,,,,,,,18035,24246,0.743834,13.16x,28,237390,2764,1940,1223590,,,,,469,1,1296,,,3,5,,,134,,,,,,,81,4316,,,,,,,,https://open.spotify.com/artist/7MGHuj52nFdF1mAYRl0zkG
1326755,Jacob Lizotte,United States,North America,North America,,,Dark Cabin Studios,,"Metal,Rock,Progressive Rock","Energetic,Heavy,Atmospheric,Determined,Dynamic",Melodic,39.58825077,250503,Developing,Growth,,,,52,1106095,,,,23364,,,,,,,,6839,45801,0.14932,34.67x,33,237119,1109,71600,21835997,,,0.1737,,205,,,,,,,1766,,37,,,,,,,,,,,,,,13-17: 0.8%%; 18-24: 10.5%%; 25-34: 57.9%%; 35-44: 23.5%%; 45-64: 7.3%%; 65-: 0%%,F: 11.3%; M: 88.7%,https://open.spotify.com/artist/1xd4o3nvXyiD90YBml2A5T
6203927,Fukuro,Japan,Eastern Asia,Asia,,Group,TOMARIGI RECORD,,"Rock,Dance,Electronic","Emotional,Exciting,Energetic,Introspective,Mysterious,Angry,Eerie,Chaotic","Acoustic,Urban",39.54189202,251046,Developing,Steady,,,,,,,,,3483,212,,,,,,,28941,33032,0.87615,4.38x,35,126752,2065,13600,795979,,,6.1783,,,,,2,,,,22674,19.7351,2,,,,,8075,1242,,,,,,,,13-17: 4.6%%; 18-24: 39.7%%; 25-34: 48.8%%; 35-44: 6.3%%; 45-64: 0.6%%,F: 74.6%; M: 25.4%,https://open.spotify.com/artist/6G4xErlRWfs1ReVqZvsjh6
484140,Snowblood,United States,North America,North America,She/Her,Solo Artist,Unknown Label,,"Pop,Hyperpop,Electronic","Angry,Aggressive,Eerie,Emotional,Bitter,Heartbroken,Revenge,Anthemic","Gaming,Driving,Noise,Sleep",39.46563617,251941,Developing,Steady,,,,2422,4846470,,259,,110837,,,,,,,,9601,25671,0.374002,125.31x,36,1203082,10996,,,,,,,203,,,,,1,,10735,,23,,,,,,,1,1388,3649,,0,17439,,,,https://open.spotify.com/artist/6nLpD6tWBhXIbNxVKJC1fH
10108715,Goal Horns,,,,,,Unknown Label,,Pop,,,39.42115373,252468,Developing,Steady,,,,1495,1128554,,,,10464,,,,,,,,4340,56706,0.076535,34.75x,36,150810,1737,,,,,,1,56,,,,,,,,,1,,,,,,,,,,,,,,,,https://open.spotify.com/artist/2kfsTSmYcCZa0UXjpRi6Ow
12453555,Chained Saint,,,,,Group,Patriark Records,,"Metal,Rock,Thrash Metal","Determined,Aggressive,Heavy,Energetic,Anthemic,Dynamic,Angry,Dark",Bonding,38.66454827,261620,Developing,Steady,3026,6405,10.2776,,,1844,48249,204,4438,,,,,,,,9306,65367,0.142365,79.11x,31,736172,528,7240,2506362,,,1.2532,,105,1,0,,,,,103513,2.33,237,446,,,,,,,,,,,,,13-17: 2.8%%; 18-24: 25.6%%; 25-34: 32.8%%; 35-44: 25.4%%; 45-64: 13.4%%,F: 21.3%; M: 78.7%,https://open.spotify.com/artist/6JChzL9HQEspINhiTqSURd
14154674,CSNP,,,,,,Grand Ivory Record / ADA,,K-Pop,"Aggressive,Intense",,38.48540925,263781,Developing,Explosive Growth,,,,,,,19,,1522,,,,,,,,4016,11482,0.349765,43.32x,24,173960,81,,,,,,,,,,,,,,556510,,9,,,,,,,,,,,,,,,,https://open.spotify.com/artist/0g99fro1e3wsldTwsqFBHr
11041616,RYUJIN,Japan,Eastern Asia,Asia,They/Them,,Napalm Records,,"Rock,Metal,Pop","Melancholic,Atmospheric,Brooding,Dramatic,Inspirational,Majestic","Melodic,Noise,Soft",38.26145857,266508,Developing,Steady,,,,170,284811,,,,8376,,,,,,,,31524,23079,1.365917,9.92x,26,312609,4684,,,,,,,,1,20137,2,,,,11586,,61,295,,,,,,,,1692,,,26172,,,,https://open.spotify.com/artist/3SUKO4vAKUtulR6t99R1Zk
11283747,TRVSH,,,,,,LoudKult,,"Pop,Alternative Rock,Alternative",,,38.01741236,269493,Developing,Growth,,,,,,,,,2007,,,,,,,,598,49911,0.011981,8399.02x,29,5022616,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://open.spotify.com/artist/1LphWUG3zLcpwC584C32qG
217914,Ex Deo,Canada,North America,North America,He/Him,Solo Artist,Napalm Records,,"Rock,Metal,Power Metal","Anthemic,Epic,Majestic,Powerful,Determined,Triumphant",,37.77136601,272539,Developing,Steady,,,,101,92826,119,289879,3175,11075,,,,,,,,44209,30149,1.46635,11.23x,29,496571,5258,1010,64629,,,,,9117,,,,,4,,,,173,87,52000,5,,,,23,22065,6730,,,19736,,,,https://open.spotify.com/artist/7jBfzxUkrHRmy6EezZuegA
14357237,Still Here,,,,,,Overthinking,,"Classical,Piano","Soothing,Emotional,Longing,Heartbroken,Nostalgic","Meditation,Lounge,Sleep",37.69807238,273451,Developing,Explosive Growth,,,,,,,,,,,,,,,,,55,43253,0.001272,403.62x,32,22199,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://open.spotify.com/artist/4nuLJ82PPtEGM2OoAaAwcw
3847831,Haggus,United States,North America,North America,,,Unknown Label,,"Goregrind,European Folk,US Folk",,,37.68222578,273646,Developing,Slowing,,,,934,3557622,,,,4525,,,,,,,,35692,25400,1.405197,5.13x,32,183103,7551,,,,,,,628,,,,,,,,,37,,,,,,,,,5409,,,,,,,https://open.spotify.com/artist/16wnsPfzB98xYLLSJLPh3e
1469725,Bite Me Bambi,United States,North America,North America,,Group,Bite Me Bambi,,"Pop Punk,Alternative Rock,Rock","Upbeat,Fun,Energetic,Cheerful,Festive,Rebellious,Carefree,Catchy","Partying,Dancy",37.43978523,276739,Developing,Growth,2665,15400,6.0976,99,43671,,,,2829,,,,,,,,11753,56123,0.209415,30.81x,34,362077,2178,5880,1599735,,,11.012,,291,,,,,,,20034,1.6456,247,2,7900,153,,,,,3178,1771,,,,1637,13-17: 1.6%%; 18-24: 14.6%%; 25-34: 41.6%%; 35-44: 29.9%%; 45-64: 12.3%%,F: 22.5%; M: 77.5%,https://open.spotify.com/artist/1vjaaSHq0FXHmhFFFE8LNZ
519155,Johnny Mafia,France,Western Europe,Europe,,Group,NMAS,,"Rock,Alternative,Indie",,,37.33830772,278006,Developing,Growth,,,,11,5862,,,,17483,,,,,,,,8394,5117,1.640414,41.8x,15,350911,1741,2640,763043,,,,1,4373,8,3941,202,4480,21,,7967,,372,,10000,5,,,,,,4050,,,,,,,https://open.spotify.com/artist/7iM6UV8wXD4l2bS2QxdOPY
13337932,MAIASAURA,,,,,Group,GROW A PEAR RECORDS,,"Progressive Rock,Alternative Rock,Greek","Empowering,Energetic,Rebellious,Anthemic","Workout,Revolution,Melodic,Driving,Gaming,Running,Working",36.96319153,282799,Developing,Steady,,,,,,450,1804,20,552,,,,,,,,3551,51201,0.069354,225.97x,30,802406,408,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,https://open.spotify.com/artist/62mm8csnxeh1rBGa9fBrRX
10987890,Nerveless,,,,,,Nerveless,,"Metal,Rock,Hard Rock","Emotional,Intense,Melancholic,Heartbroken,Mournful,Dynamic,Longing",Focus,36.92867225,283236,Developing,Growth,,,,11,,2,611,1,2992,,,,,,,,26177,30420,0.860519,7.78x,28,203768,966,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,https://open.spotify.com/artist/2eZVzpqC41qs4cq7Ku0mTM
911929,Hinayana,United States,North America,North America,,Group,Napalm Records,,"Metal,Rock,Power Metal","Heavy,Fun,Atmospheric,Experimental,Mellow","Melodic,Noise",36.82160563,284611,Developing,Steady,,,,,634,11,5099,160,1468,,,,,,,,10433,3587,2.908559,5.29x,16,55152,966,226,135734,,,,,587,1,1545,1,,1,,4063,,64,,11000,250,,,,279,,1161,,,,,,,https://open.spotify.com/artist/7cZd90UiEtY6V76dtQHXqF
